feature,coefficient,abs_coefficient
Попр,-1.182364742628794,1.182364742628794
int,-1.1822999667610858,1.1822999667610858
оки ,1.1820644272243939,1.1820644272243939
ккау,1.181982853794797,1.181982853794797
тат ,1.1818939961776143,1.1818939961776143
і ,1.1818859175018936,1.1818859175018936
em ,-1.1818661441927603,1.1818661441927603
тука,1.181716866418411,1.181716866418411
реди,1.1817063267863563,1.1817063267863563
 млн,-1.1816522613536535,1.1816522613536535
звл,1.181378529052955,1.181378529052955
олос,-1.1813120006310165,1.1813120006310165
тая,1.1808085538140178,1.1808085538140178
ивл,1.1807501579739592,1.1807501579739592
as,-1.1806765024819852,1.1806765024819852
овеч,-1.180648482447433,1.180648482447433
rad,-1.1805530021367439,1.1805530021367439
рас,1.1805349069901026,1.1805349069901026
 жар,1.1805136771865132,1.1805136771865132
чe,1.1805019549127023,1.1805019549127023
иле,1.1803922911690308,1.1803922911690308
 Ло,-1.1802982538871742,1.1802982538871742
лый,-1.1802636123947239,1.1802636123947239
 Вр,1.180092492067627,1.180092492067627
 oт,1.1799261003164805,1.1799261003164805
тесь,1.1798959799978839,1.1798959799978839
obj,-1.17981440642542,1.17981440642542
id1,-1.1797480824973818,1.1797480824973818
сле,-1.179680889695104,1.179680889695104
ool ,-1.1796116235928176,1.1796116235928176
аёт,-1.1794951135337242,1.1794951135337242
вкус,1.179350566385884,1.179350566385884
 fi,1.179285841934308,1.179285841934308
гает,-1.179260659348557,1.179260659348557
 выс,-1.1790592114744074,1.1790592114744074
езул,1.178888160377043,1.178888160377043
 бою,-1.178810004946619,1.178810004946619
бa,1.1787355193528057,1.1787355193528057
шкин,-1.1787289188126626,1.1787289188126626
00т,-1.1787107173214852,1.1787107173214852
 Р,1.1783695044646507,1.1783695044646507
 bac,-1.1783562990464398,1.1783562990464398
 офф,-1.1783457777557937,1.1783457777557937
 Пар,1.1782805050726393,1.1782805050726393
 ню,1.1782676612492051,1.1782676612492051
жки ,-1.1782177773245306,1.1782177773245306
тю,-1.17810685669258,1.17810685669258
алос,1.1780844501666519,1.1780844501666519
посп,1.1779782619293464,1.1779782619293464
лице,1.1779751019048217,1.1779751019048217
exp,-1.1779721372431777,1.1779721372431777
gram,1.1779158860206769,1.1779158860206769
нф,1.1775753689331478,1.1775753689331478
 90,-1.1775432429836103,1.1775432429836103
ess,-1.1772775790653718,1.1772775790653718
ась ,-1.177028161234635,1.177028161234635
rop,1.1767952554755616,1.1767952554755616
тире,1.1767264489535316,1.1767264489535316
52 ,1.1767258386487789,1.1767258386487789
ацио,-1.1767254853005054,1.1767254853005054
клав,-1.1766545195461777,1.1766545195461777
ансо,1.1763967360971734,1.1763967360971734
ᴋ ,1.176187580124323,1.176187580124323
учил,-1.17601600515143,1.17601600515143
he ,-1.175873504962681,1.175873504962681
оци,1.1758185912968455,1.1758185912968455
Хор,-1.1757873688316651,1.1757873688316651
учн,-1.1757469102644156,1.1757469102644156
фы,1.175730382296142,1.175730382296142
layo,-1.17570148785257,1.17570148785257
Нет,-1.1756604622208628,1.1756604622208628
 бд,-1.1754053361672785,1.1754053361672785
 Рес,-1.1753987955671696,1.1753987955671696
сало,1.175321326504396,1.175321326504396
угом,-1.1753040294152,1.1753040294152
шаю,1.1752505041145616,1.1752505041145616
 ум,-1.1752397083032113,1.1752397083032113
 сле,-1.1749432161416475,1.1749432161416475
иe,1.1748781428146695,1.1748781428146695
рика,-1.1748187980101832,1.1748187980101832
нь ,1.1746852200109779,1.1746852200109779
Кат,-1.1746114603592848,1.1746114603592848
loa,-1.174601404282546,1.174601404282546
умм,1.174551883819977,1.174551883819977
 сфе,1.1745443294135072,1.1745443294135072
ори,1.174467565279715,1.174467565279715
оцен,-1.1743283474247346,1.1743283474247346
азв,1.174222829587422,1.174222829587422
ных,-1.1741782438647477,1.1741782438647477
нно,-1.1740329323809608,1.1740329323809608
 шу,1.1738228964778847,1.1738228964778847
уппа,1.1737259800076827,1.1737259800076827
абыл,-1.1737197783572508,1.1737197783572508
.м ,-1.17366790563701,1.17366790563701
Реал,1.1736641926054685,1.1736641926054685
слыш,-1.1736482716387402,1.1736482716387402
ссир,-1.1736161110272887,1.1736161110272887
 Хар,-1.1736042232005346,1.1736042232005346
Пар,1.17357145527695,1.17357145527695
spe,-1.1733521258189998,1.1733521258189998
K ,1.1730724672951334,1.1730724672951334
ечь,-1.1729579913903805,1.1729579913903805
ρед,1.172666226329899,1.172666226329899
mz,-1.1725632730991224,1.1725632730991224
менн,-1.1725046911124668,1.1725046911124668
плуа,-1.1724181733978107,1.1724181733978107
оит ,-1.172367639274672,1.172367639274672
ром ,-1.172137154295859,1.172137154295859
шена,-1.171939426485718,1.171939426485718
йте ,1.1717897502145704,1.1717897502145704
актн,-1.1717736653093398,1.1717736653093398
прос,1.1715233766554434,1.1715233766554434
еон,-1.1713722549884862,1.1713722549884862
дру,-1.1712918138495487,1.1712918138495487
 охр,1.171235104684218,1.171235104684218
дец,-1.17120404215467,1.17120404215467
завт,1.1710591109122472,1.1710591109122472
динг,-1.1709308875070739,1.1709308875070739
Ча,1.1708900408089475,1.1708900408089475
дна,1.1708427577887066,1.1708427577887066
едле,-1.1707443705765248,1.1707443705765248
ch ,-1.1706313853874646,1.1706313853874646
икор,-1.1705807317986279,1.1705807317986279
ька ,-1.170579773906183,1.170579773906183
вый,1.170563891276082,1.170563891276082
ньо,-1.1702945315742024,1.1702945315742024
ьмо,-1.1702028639003115,1.1702028639003115
едо,-1.1702022842668902,1.1702022842668902
 Нет,-1.1701898011619836,1.1701898011619836
74 ,1.1700878550009057,1.1700878550009057
тико,-1.1699417089696955,1.1699417089696955
омы,-1.1697232354205596,1.1697232354205596
бова,1.169607451156954,1.169607451156954
item,-1.1695991572515099,1.1695991572515099
упн,-1.1694173497981564,1.1694173497981564
 рад,-1.1691652655690357,1.1691652655690357
юбые,1.1690210040684437,1.1690210040684437
led,-1.1690087504700177,1.1690087504700177
усе,-1.1687354088091917,1.1687354088091917
бите,-1.168706028230166,1.168706028230166
up ,-1.1686587707390312,1.1686587707390312
cro ,-1.1685702014847954,1.1685702014847954
"c, ",-1.168471547086364,1.168471547086364
юля ,-1.1684625607638075,1.1684625607638075
офи,1.168348305766441,1.168348305766441
ᴩ,1.1681958743783303,1.1681958743783303
Вр,1.168094495982397,1.168094495982397
хоро,1.1680337091402984,1.1680337091402984
ear,-1.1680115076436748,1.1680115076436748
овс,-1.1679253839776047,1.1679253839776047
 Од,1.1678849338940014,1.1678849338940014
берт,-1.1678216890888287,1.1678216890888287
 сп,-1.167777204083403,1.167777204083403
пы ,-1.1676898171165235,1.1676898171165235
лиде,-1.1674887413418351,1.1674887413418351
аж,-1.1674121627675955,1.1674121627675955
 Кат,-1.1673676396262398,1.1673676396262398
sb,-1.1673532276239447,1.1673532276239447
ссен,1.1673284383033522,1.1673284383033522
отпи,1.167001964180372,1.167001964180372
резу,1.1667030404581231,1.1667030404581231
ле,-1.166589242231939,1.166589242231939
oup ,-1.1665288171075332,1.1665288171075332
ндом,-1.1664940894689773,1.1664940894689773
цо,-1.166291917950387,1.166291917950387
итх,-1.1660627324262913,1.1660627324262913
ера ,-1.1660423767355441,1.1660423767355441
ерц,-1.1657866013461529,1.1657866013461529
анко,1.165752758705556,1.165752758705556
isa,1.1654141802175482,1.1654141802175482
дожд,-1.165394620537331,1.165394620537331
енны,1.165261795958857,1.165261795958857
one,1.165130892976009,1.165130892976009
l,-1.1651053866095678,1.1651053866095678
"же,",-1.165069467361221,1.165069467361221
ице,-1.1650329654652614,1.1650329654652614
меры,1.164729710685927,1.164729710685927
расх,-1.1646474329059922,1.1646474329059922
очке,1.1646097910487545,1.1646097910487545
 ю ,1.1646013174047398,1.1646013174047398
мыть,1.1643946037626638,1.1643946037626638
 Апа,-1.1642087163859978,1.1642087163859978
Апа,-1.1642087163859978,1.1642087163859978
 Ру,-1.163968345513743,1.163968345513743
жаб,-1.1639625821524724,1.1639625821524724
нт,1.1638599356850634,1.1638599356850634
"али,",-1.1638243550291163,1.1638243550291163
ссс,-1.1636777825671385,1.1636777825671385
анты,-1.1636748157192902,1.1636748157192902
lay ,-1.1636591501057303,1.1636591501057303
ошко,1.1635886853733992,1.1635886853733992
еок,-1.1635551823934231,1.1635551823934231
лидн,1.1635080598511653,1.1635080598511653
щен,1.1635054514401402,1.1635054514401402
нп,1.163496091380793,1.163496091380793
пива,-1.1634449833017764,1.1634449833017764
ыв,-1.1633317639710954,1.1633317639710954
рап,1.1632151644955693,1.1632151644955693
Kot,-1.1631042479596843,1.1631042479596843
Phu,-1.163009058262213,1.163009058262213
клам,1.1629027192023849,1.1629027192023849
са,1.1626463538244112,1.1626463538244112
емой,-1.1626359688309384,1.1626359688309384
хин,-1.1626247470983868,1.1626247470983868
етий,-1.162488893921527,1.162488893921527
ρабо,1.162360198946098,1.162360198946098
 52 ,1.16230593900289,1.16230593900289
бy,1.162296068951624,1.162296068951624
pack,-1.1622930438638281,1.1622930438638281
номе,1.16228941504382,1.16228941504382
атас,-1.1622857420411226,1.1622857420411226
 Хор,-1.162238790806879,1.162238790806879
bal,1.1620917364489673,1.1620917364489673
шумк,-1.1620590963847461,1.1620590963847461
ерее,1.1620255228417804,1.1620255228417804
ер,-1.1618420829699085,1.1618420829699085
усты,1.1617764878436243,1.1617764878436243
ыло,-1.161590274575274,1.161590274575274
Уч,-1.1615480831982488,1.1615480831982488
арны,-1.1614881088618214,1.1614881088618214
уй ,1.1612598059434764,1.1612598059434764
кети,1.1612429213693032,1.1612429213693032
грае,-1.1611940081254897,1.1611940081254897
сплу,-1.161118024321119,1.161118024321119
Дом,-1.1610290741484628,1.1610290741484628
оим ,1.160976149188919,1.160976149188919
алия,1.160794072775899,1.160794072775899
пил ,-1.1605619080666914,1.1605619080666914
hat,1.1604604989054927,1.1604604989054927
енд,-1.1604488617243225,1.1604488617243225
шаг ,1.1604386799619306,1.1604386799619306
le,-1.1604184906870125,1.1604184906870125
тц,-1.160298377803588,1.160298377803588
 гру,1.1599839807568348,1.1599839807568348
tes ,1.159866619970316,1.159866619970316
ick,1.1598058771608537,1.1598058771608537
кта,-1.159782503906574,1.159782503906574
ращи,1.1597414243098438,1.1597414243098438
леж,-1.1596768400754907,1.1596768400754907
ргум,-1.1596384103218333,1.1596384103218333
гай,-1.159632589621599,1.159632589621599
ers,-1.1595205505021706,1.1595205505021706
ишен,1.1594256397636482,1.1594256397636482
пс ,-1.1592825061701013,1.1592825061701013
 обы,-1.1590781948353635,1.1590781948353635
круч,-1.1588109188046523,1.1588109188046523
Скаж,-1.158725804468448,1.158725804468448
сует,1.1586128091201195,1.1586128091201195
нга ,1.1585830378605966,1.1585830378605966
Воо,-1.158568263523666,1.158568263523666
наше,1.1585543762270898,1.1585543762270898
ький,-1.1585496410972462,1.1585496410972462
азо,1.1585480614520858,1.1585480614520858
low,-1.158502457760943,1.158502457760943
еκ,1.158487578497932,1.158487578497932
коди,-1.1584360166498509,1.1584360166498509
сай,-1.1581218491544307,1.1581218491544307
 ic,1.1581093177915809,1.1581093177915809
 inc,-1.1580880273966367,1.1580880273966367
чh,1.1579536387461693,1.1579536387461693
токо,-1.1579309119703631,1.1579309119703631
 деш,1.157299169970818,1.157299169970818
дал,-1.1572916993374143,1.1572916993374143
обры,-1.1571032293195553,1.1571032293195553
мног,-1.1570543219658982,1.1570543219658982
 тe,1.1568342215363272,1.1568342215363272
Од,1.1567950598732484,1.1567950598732484
танд,-1.156696415687644,1.156696415687644
сой,-1.1565250276858028,1.1565250276858028
тэ,-1.1564765732495983,1.1564765732495983
ech,-1.1564581509645564,1.1564581509645564
ожал,1.156385403557385,1.156385403557385
ная ,-1.1563518033812548,1.1563518033812548
всю,-1.1562616867185156,1.1562616867185156
леш,-1.156200202972194,1.156200202972194
0500,-1.1561112322210225,1.1561112322210225
памя,-1.1561014311330648,1.1561014311330648
сери,-1.1560561892906622,1.1560561892906622
gme,-1.156014412951793,1.156014412951793
шие,1.1559994540503302,1.1559994540503302
ыйде,-1.1559407237440253,1.1559407237440253
тиц,-1.1559242354710646,1.1559242354710646
 бд ,-1.1558507311244883,1.1558507311244883
Phuk,-1.155716878470927,1.155716878470927
thu,-1.1556627866924465,1.1556627866924465
is,-1.1553876925005617,1.1553876925005617
каун,1.1553663423766818,1.1553663423766818
cli,-1.1553487340501216,1.1553487340501216
нкре,-1.1552909072154594,1.1552909072154594
ежит,-1.1552198486202219,1.1552198486202219
000,1.155215089996217,1.155215089996217
мню ,-1.1551893273191105,1.1551893273191105
tub,-1.154970312319967,1.154970312319967
9,-1.1548800467288634,1.1548800467288634
ляжа,-1.154831821024316,1.154831821024316
совс,-1.1547873148706918,1.1547873148706918
lf,1.1547339890414097,1.1547339890414097
back,-1.154661939673594,1.154661939673594
же.,-1.154643916938427,1.154643916938427
поку,-1.1544491815359852,1.1544491815359852
 Шу,-1.1543436142186891,1.1543436142186891
чac,1.1542774844724033,1.1542774844724033
ючи,-1.1540482030749577,1.1540482030749577
юбят,-1.1538277415525313,1.1538277415525313
ха ,-1.1538238080345944,1.1538238080345944
ваше,1.1537985487739804,1.1537985487739804
 cn,-1.1536440180897507,1.1536440180897507
вли,-1.153505992510984,1.153505992510984
ентн,-1.1531411581574758,1.1531411581574758
 биз,1.1531330823499857,1.1531330823499857
аман,1.1530704452031253,1.1530704452031253
эш ,1.1529170258374468,1.1529170258374468
сфо,-1.1527490434331746,1.1527490434331746
мать,-1.152747329371602,1.152747329371602
ануа,1.152736562930306,1.152736562930306
ats,1.152713660824357,1.152713660824357
фов,-1.15267636882661,1.15267636882661
есны,-1.152674450875335,1.152674450875335
 клю,1.1526463568284573,1.1526463568284573
угли,-1.1524458351171043,1.1524458351171043
рди,-1.152408202279917,1.152408202279917
5м,-1.1523768938671486,1.1523768938671486
Апар,-1.1523708182786956,1.1523708182786956
 вст,1.1522286710548626,1.1522286710548626
аваш,-1.1520569018565716,1.1520569018565716
ken,1.1519898281790517,1.1519898281790517
ly ,-1.1519691229180784,1.1519691229180784
nam,-1.1518723557789048,1.1518723557789048
ляю ,1.1518594082699123,1.1518594082699123
прид,-1.151797153214851,1.151797153214851
алее,1.1516633512970293,1.1516633512970293
 усл,1.1516542335220867,1.1516542335220867
йсы ,1.1516042442779784,1.1516042442779784
 te,-1.1515832046575134,1.1515832046575134
 кс,-1.151446262934271,1.151446262934271
 отк,-1.1513809434898543,1.1513809434898543
ака,-1.151360887634425,1.151360887634425
луат,-1.1513050446683655,1.1513050446683655
ттер,-1.1512992599217555,1.1512992599217555
 Kot,-1.151236935121984,1.151236935121984
oos,-1.151199997175437,1.151199997175437
ален,1.1511425537962956,1.1511425537962956
заш,-1.1509844318565228,1.1509844318565228
ывы,1.150958103902505,1.150958103902505
итри,-1.1509566959707633,1.1509566959707633
 Но,1.1508618003691136,1.1508618003691136
ники,-1.150750336774021,1.150750336774021
цп,1.1506962738806987,1.1506962738806987
"те, ",-1.1506425183591735,1.1506425183591735
епле,-1.1503626898325285,1.1503626898325285
ация,1.1503404913284703,1.1503404913284703
роби,1.150183449329419,1.150183449329419
